corners1,fuerasDeJuego2,fuerasDeJuego1,faltasCometidas1,balonesRecuperados2,balonesPerdidos2,result2,faltasSancionadas2,faltasSancionadas1,result1,targetasRojas2,targetasRojas1,intervencionesPortero2,posesion1,rematesPuerta1,rematesPuerta2,season,faltasCometidas2,intervencionesPortero1,team1,team2,balonesRecuperados1,rematesEntreTresPalos2,penalties2,penalties1,rematesEntreTresPalos1,targetasAmarilas2,balonesPerdidos1,targetasAmarilas1,day,corners2
3,5,3,17,86,88,1,17,17,1,0,0,4,"51,07%",6,5,Temporada 2005-06,17,3,Cádiz,Racing,88,na,0,0,na,4,86,3,Jornada 21,6
3,0,3,19,67,67,0,19,14,1,0,0,6,"43,93%",9,12,Temporada 2005-06,14,8,Athletic,Getafe,67,na,0,0,na,3,67,3,Jornada 21,5
9,0,1,23,65,70,1,23,20,1,0,0,6,"56,76%",22,12,Temporada 2005-06,20,2,Getafe,Celta,70,na,0,0,na,2,65,1,Jornada 19,3
6,2,1,21,79,81,1,21,21,0,0,0,10,"53,24%",15,10,Temporada 2005-06,21,7,R. Sociedad,Espanyol,81,na,0,0,na,2,79,3,Jornada 19,2
1,3,6,20,80,71,0,20,14,1,0,1,5,"32,91%",6,22,Temporada 2005-06,14,12,Racing,Villarreal,71,na,0,0,na,4,80,3,Jornada 19,5
2,2,3,17,79,86,1,17,22,3,0,0,2,"52,94%",13,11,Temporada 2005-06,22,6,Zaragoza,Mallorca,86,na,0,0,na,2,79,1,Jornada 19,4
7,3,1,25,76,72,2,25,15,0,0,0,7,"49,64%",7,8,Temporada 2005-06,15,4,Málaga,Cádiz,72,na,0,0,na,1,76,5,Jornada 19,1
9,1,5,20,64,70,2,20,23,0,0,0,10,"59,09%",25,11,Temporada 2005-06,23,4,Deportivo,Alavés,70,na,0,0,na,2,64,1,Jornada 19,1
4,2,1,23,74,73,0,23,22,1,0,0,7,"41,24%",12,16,Temporada 2005-06,22,12,Betis,Atlético,73,na,0,0,na,2,74,2,Jornada 19,4
5,1,3,29,75,82,0,29,19,0,0,0,10,"47,34%",12,7,Temporada 2005-06,19,10,Atlético,Valencia,82,na,0,0,na,0,75,2,Jornada 18,10
3,1,3,15,67,64,0,15,20,0,0,0,7,"43,11%",15,15,Temporada 2005-06,20,3,Villarreal,R. Madrid,64,na,0,0,na,3,67,3,Jornada 18,5
7,5,4,11,76,76,0,11,19,2,0,0,5,"45,74%",13,12,Temporada 2005-06,19,9,Valencia,Osasuna,76,na,0,0,na,1,76,3,Jornada 19,8
5,6,0,19,85,80,2,19,24,0,0,0,6,"46,17%",5,12,Temporada 2005-06,24,6,Villarreal,Barcelona,80,na,0,0,na,4,85,2,Jornada 14,5
7,1,0,26,69,65,2,26,14,1,0,0,5,"45,81%",10,11,Temporada 2005-06,14,4,Málaga,Osasuna,65,na,0,0,na,2,69,3,Jornada 14,4
9,2,2,14,69,74,3,14,18,0,0,0,8,"54,6%",17,13,Temporada 2005-06,18,9,Alavés,Mallorca,74,na,0,0,na,4,69,2,Jornada 14,5
4,4,3,24,72,74,2,24,16,2,1,0,5,"56,58%",14,16,Temporada 2005-06,16,8,Racing,R. Sociedad,74,na,0,0,na,5,72,3,Jornada 14,3
3,9,3,17,81,77,2,17,19,1,0,0,8,"48,13%",4,6,Temporada 2005-06,19,2,Cádiz,Zaragoza,77,na,0,0,na,4,81,2,Jornada 14,4
4,1,4,23,71,75,3,23,15,1,1,0,7,"52,76%",14,18,Temporada 2005-06,15,7,Espanyol,Valencia,75,na,0,0,na,2,71,3,Jornada 14,4
9,3,3,14,76,83,1,14,24,1,0,0,4,"60,59%",12,4,Temporada 2005-06,24,2,Athletic,Atlético,83,na,0,0,na,4,76,3,Jornada 14,2
3,4,4,19,87,80,0,19,23,1,0,1,2,"37,44%",5,17,Temporada 2005-06,23,5,R. Madrid,Getafe,80,na,0,0,na,3,87,3,Jornada 14,13
5,4,2,29,86,79,1,29,20,2,0,0,8,"44,37%",10,22,Temporada 2005-06,20,13,Celta,Betis,79,na,0,0,na,4,86,5,Jornada 14,11
10,3,3,19,68,74,1,19,18,3,1,0,5,"59,21%",18,8,Temporada 2005-06,18,3,Sevilla,Málaga,74,na,0,0,na,2,68,5,Jornada 18,3
4,0,3,17,71,74,1,17,20,1,0,0,13,"44,67%",10,9,Temporada 2005-06,20,9,Mallorca,Betis,74,na,0,0,na,3,71,1,Jornada 18,7
6,1,7,21,84,86,1,21,21,1,0,0,14,"59,64%",17,6,Temporada 2005-06,21,2,Osasuna,Racing,86,na,0,0,na,2,84,2,Jornada 18,1
10,2,2,22,66,71,0,22,20,1,1,0,9,"44,86%",13,8,Temporada 2005-06,20,4,Cádiz,Getafe,71,na,0,0,na,5,66,6,Jornada 18,4
2,3,3,20,89,95,0,20,14,1,0,0,5,"53,12%",15,4,Temporada 2005-06,14,4,Celta,R. Sociedad,95,na,0,0,na,1,89,1,Jornada 18,1
5,5,1,29,71,67,2,29,20,1,0,0,8,"43,06%",13,19,Temporada 2005-06,20,10,Espanyol,Barcelona,67,na,0,0,na,2,71,3,Jornada 18,6
6,3,3,21,79,83,2,21,24,1,0,0,11,"55,89%",19,12,Temporada 2005-06,24,8,Athletic,Deportivo,83,na,0,0,na,5,79,1,Jornada 18,2
3,2,2,22,77,83,0,22,20,1,0,1,4,"52,06%",17,10,Temporada 2005-06,20,13,Getafe,Sevilla,83,na,0,0,na,2,77,3,Jornada 17,6
3,4,0,30,86,82,0,30,15,0,0,0,8,"44,29%",6,12,Temporada 2005-06,15,10,Málaga,Villarreal,82,na,0,0,na,2,86,5,Jornada 17,2
9,5,3,17,65,67,0,17,22,2,0,0,6,"61,11%",19,10,Temporada 2005-06,22,8,R. Sociedad,Cádiz,67,na,0,0,na,5,65,1,Jornada 17,4
6,5,0,20,72,77,2,20,11,1,0,0,9,"62,51%",18,9,Temporada 2005-06,11,3,R. Madrid,Racing,77,na,0,0,na,3,72,3,Jornada 17,4
12,2,0,18,55,59,2,18,17,1,0,0,11,"55,79%",16,7,Temporada 2005-06,17,2,Deportivo,Espanyol,59,na,0,0,na,4,55,3,Jornada 17,2
3,3,5,13,90,93,2,13,19,3,0,0,4,"58,31%",13,8,Temporada 2005-06,19,7,Zaragoza,Athletic,93,na,0,0,na,1,90,2,Jornada 17,2
4,3,3,27,76,79,0,27,20,3,0,0,6,"52,39%",14,12,Temporada 2005-06,20,4,Betis,Alavés,79,na,0,0,na,3,76,2,Jornada 17,2
7,0,3,18,71,69,2,18,17,2,1,1,3,"46,67%",7,12,Temporada 2005-06,17,7,Mallorca,Atlético,69,na,0,0,na,4,71,4,Jornada 16,4
6,3,2,17,78,82,1,17,18,0,0,0,7,"54,49%",14,15,Temporada 2005-06,18,4,Alavés,Valencia,82,na,0,0,na,2,78,4,Jornada 16,5
6,2,3,18,83,85,1,18,23,2,0,0,12,"44,81%",19,13,Temporada 2005-06,23,6,Villarreal,Getafe,85,na,0,0,na,2,83,2,Jornada 16,4
7,2,2,20,61,70,2,20,16,3,0,0,10,"62,78%",30,8,Temporada 2005-06,16,2,Sevilla,R. Sociedad,70,na,0,0,na,6,61,3,Jornada 16,2
4,4,3,26,76,74,2,26,14,2,0,0,7,"49,25%",12,16,Temporada 2005-06,14,6,Espanyol,Zaragoza,74,na,0,0,na,3,76,3,Jornada 16,3
4,6,1,12,84,85,3,12,17,1,0,0,5,"45,26%",11,21,Temporada 2005-06,17,8,Cádiz,Barcelona,85,na,0,0,na,1,84,2,Jornada 16,8
7,1,2,14,71,65,3,14,22,0,0,1,6,"45,58%",6,9,Temporada 2005-06,22,3,Celta,Deportivo,65,na,0,0,na,3,71,3,Jornada 16,2
7,1,2,37,74,73,2,37,11,0,0,0,14,"45,07%",22,18,Temporada 2005-06,11,6,Málaga,R. Madrid,73,na,0,0,na,1,74,5,Jornada 15,3
5,1,0,19,56,65,0,19,15,1,0,0,7,"55,4%",20,8,Temporada 2005-06,15,10,Osasuna,Mallorca,65,na,0,0,na,2,56,2,Jornada 15,4
12,3,1,18,66,69,1,18,15,1,0,0,7,"57,94%",19,12,Temporada 2005-06,15,7,Atlético,Alavés,69,na,0,0,na,2,66,2,Jornada 15,3
5,6,2,20,66,75,0,20,18,1,0,0,12,"56,09%",23,10,Temporada 2005-06,18,4,Deportivo,Cádiz,75,na,0,0,na,2,66,1,Jornada 15,5
12,3,6,18,81,86,0,18,13,1,0,0,11,"49,06%",20,8,Temporada 2005-06,13,8,Zaragoza,Celta,86,na,0,0,na,3,81,1,Jornada 15,2
9,4,7,19,72,78,2,19,20,1,0,0,7,"64,41%",10,6,Temporada 2005-06,20,2,Getafe,Racing,78,na,0,0,na,5,72,3,Jornada 15,1
5,2,2,15,87,84,3,15,17,1,0,0,12,"51,96%",15,13,Temporada 2005-06,17,7,R. Sociedad,Villarreal,84,na,0,0,na,2,87,1,Jornada 15,1
10,2,0,16,71,75,1,16,21,1,1,0,12,"60,27%",21,5,Temporada 2005-06,21,1,Valencia,Athletic,75,na,0,0,na,2,71,1,Jornada 15,3
4,1,5,26,66,63,2,26,13,2,0,0,5,"38,81%",12,19,Temporada 2005-06,13,11,R. Sociedad,R. Madrid,63,na,0,0,na,6,66,4,Jornada 13,5
5,1,2,20,73,68,1,20,22,1,0,0,14,"54,53%",16,19,Temporada 2005-06,22,9,Atlético,Espanyol,68,na,0,0,na,4,73,4,Jornada 13,7
8,2,3,26,55,65,2,26,19,3,0,0,5,"58,08%",15,8,Temporada 2005-06,19,4,Osasuna,Alavés,65,na,0,0,na,2,55,1,Jornada 13,1
9,1,4,15,71,77,2,15,28,3,0,0,10,"61,52%",17,10,Temporada 2005-06,28,7,Getafe,Málaga,77,na,0,0,na,2,71,0,Jornada 13,7
5,2,10,18,83,92,2,18,6,0,0,1,6,"45,68%",16,19,Temporada 2005-06,6,2,Zaragoza,Sevilla,92,na,0,0,na,0,83,4,Jornada 13,5
6,3,1,31,80,77,2,31,23,0,0,0,7,"49,44%",16,17,Temporada 2005-06,23,11,Deportivo,Villarreal,77,na,0,0,na,2,80,4,Jornada 13,6
4,1,3,15,80,74,1,15,8,1,0,0,10,"52,39%",12,15,Temporada 2005-06,8,7,Betis,Cádiz,74,na,0,0,na,2,80,4,Jornada 13,4
9,2,4,17,93,90,0,17,16,2,0,0,9,"48,34%",15,11,Temporada 2005-06,16,5,Valencia,Celta,90,na,0,0,na,0,93,1,Jornada 13,6
4,2,0,21,72,74,1,21,21,0,0,0,7,"54,03%",13,6,Temporada 2005-06,21,7,Mallorca,Athletic,74,na,0,0,na,3,72,1,Jornada 13,2
3,3,1,23,81,72,1,23,18,2,0,0,3,"38,37%",9,17,Temporada 2005-06,18,11,Celta,Atlético,72,na,0,0,na,2,81,2,Jornada 12,10
10,1,1,21,70,70,2,21,16,0,0,0,12,"59,81%",17,12,Temporada 2005-06,16,6,Athletic,Alavés,70,na,0,0,na,3,70,3,Jornada 12,1
4,2,0,26,62,71,0,26,24,2,0,0,7,"52,91%",14,9,Temporada 2005-06,24,8,Espanyol,Mallorca,71,na,0,0,na,5,62,3,Jornada 12,4
10,5,2,17,80,81,1,17,26,0,0,1,6,"52,8%",14,8,Temporada 2005-06,26,2,Cádiz,Valencia,81,na,0,0,na,6,80,3,Jornada 12,7
8,1,2,18,62,60,1,18,23,1,0,3,7,"60,61%",15,10,Temporada 2005-06,23,10,Racing,Málaga,60,na,0,0,na,6,62,3,Jornada 16,5
7,1,3,25,74,68,1,25,11,3,0,0,10,"41,64%",13,13,Temporada 2005-06,11,7,Málaga,R. Sociedad,68,na,0,0,na,2,74,2,Jornada 12,6
7,2,3,20,63,60,0,20,22,1,0,1,4,"44,35%",8,11,Temporada 2005-06,22,9,Sevilla,Betis,60,na,0,0,na,6,63,6,Jornada 12,4
3,6,2,23,71,70,3,23,14,0,0,0,2,"49,91%",6,22,Temporada 2005-06,14,4,R. Madrid,Barcelona,70,na,0,0,na,2,71,3,Jornada 12,5
4,2,2,15,84,83,0,15,24,0,0,0,6,"56,69%",12,8,Temporada 2005-06,24,9,Getafe,Osasuna,83,na,0,0,na,3,84,2,Jornada 12,2
4,6,5,17,87,86,0,17,23,0,0,0,3,"51,29%",11,13,Temporada 2005-06,23,4,Villarreal,Zaragoza,86,na,0,0,na,3,87,2,Jornada 12,2
6,2,1,21,85,88,0,21,13,3,0,0,12,"56,06%",20,7,Temporada 2005-06,13,6,Atlético,Cádiz,88,na,0,0,na,2,85,3,Jornada 11,7
4,4,0,18,82,72,0,18,17,3,0,0,9,"44,27%",12,18,Temporada 2005-06,17,13,R. Sociedad,Getafe,72,na,0,0,na,2,82,0,Jornada 11,9
5,1,2,16,77,81,1,16,25,1,0,0,6,"58,75%",14,5,Temporada 2005-06,25,1,Zaragoza,Racing,81,na,0,0,na,6,77,2,Jornada 11,3
10,3,5,19,66,61,1,19,12,1,0,1,17,"45,59%",11,12,Temporada 2005-06,12,7,Alavés,Espanyol,61,na,0,0,na,3,66,3,Jornada 11,10
5,3,1,21,58,68,1,21,20,3,0,0,7,"49,36%",20,8,Temporada 2005-06,20,3,Deportivo,R. Madrid,68,na,0,0,na,3,58,3,Jornada 11,3
11,3,2,7,59,72,0,7,22,2,0,0,21,"65,38%",37,6,Temporada 2005-06,22,5,Barcelona,Málaga,72,na,0,0,na,5,59,0,Jornada 11,3
2,5,0,22,67,63,2,22,18,3,0,0,12,"52,72%",11,16,Temporada 2005-06,18,3,Osasuna,Athletic,63,na,0,0,na,1,67,4,Jornada 11,4
2,4,5,19,71,72,3,19,15,2,0,2,7,"46,8%",12,12,Temporada 2005-06,15,9,Betis,Villarreal,72,na,0,0,na,4,71,3,Jornada 11,2
5,1,2,22,78,78,0,22,22,1,1,0,6,"46,78%",15,7,Temporada 2005-06,22,5,Mallorca,Celta,78,na,0,0,na,1,78,3,Jornada 11,4
6,4,2,14,77,80,0,14,20,1,0,0,11,"52,93%",15,16,Temporada 2005-06,20,7,R. Madrid,Zaragoza,80,na,0,0,na,5,77,2,Jornada 10,1
6,5,4,24,83,82,1,24,27,1,0,0,14,"54,19%",14,7,Temporada 2005-06,27,4,Racing,Betis,82,na,0,0,na,2,83,3,Jornada 10,7
6,3,2,22,87,89,1,22,13,2,0,0,7,"47,13%",14,9,Temporada 2005-06,13,6,Celta,Alavés,89,na,0,0,na,2,87,3,Jornada 10,4
7,3,0,15,60,66,2,15,21,1,0,0,7,60%,9,9,Temporada 2005-06,21,6,Cádiz,Mallorca,66,na,0,0,na,3,60,3,Jornada 10,3
7,8,1,21,107,108,0,21,19,0,0,0,12,"51,29%",15,12,Temporada 2005-06,19,6,Sevilla,Atlético,108,na,0,0,na,3,107,0,Jornada 10,4
5,2,1,23,70,73,1,23,17,1,0,0,4,"60,43%",12,11,Temporada 2005-06,17,6,Málaga,Deportivo,73,na,0,0,na,3,70,0,Jornada 10,3
1,3,2,16,77,78,0,16,21,1,0,0,5,"49,58%",15,13,Temporada 2005-06,21,9,Villarreal,Valencia,78,na,0,0,na,1,77,1,Jornada 10,6
4,2,3,18,84,82,1,18,26,1,0,0,13,"54,34%",17,8,Temporada 2005-06,26,7,Espanyol,Athletic,82,na,0,0,na,1,84,2,Jornada 10,2
3,5,1,20,67,72,2,20,21,1,0,0,7,"50,91%",13,17,Temporada 2005-06,21,7,R. Sociedad,Osasuna,72,na,0,0,na,4,67,1,Jornada 10,3
3,4,3,13,68,84,0,13,9,5,0,0,7,"57,64%",22,3,Temporada 2005-06,9,6,Barcelona,R. Sociedad,84,na,0,0,na,3,68,1,Jornada 9,5
3,1,7,22,71,67,1,22,14,1,0,0,2,"40,73%",8,20,Temporada 2005-06,14,13,Mallorca,Sevilla,67,na,0,0,na,1,71,4,Jornada 9,2
4,4,7,28,67,70,0,46,37,1,0,0,6,"47,37%",13,15,Temporada 2005-06,16,7,Deportivo,Getafe,70,na,0,0,na,6,67,5,Jornada 9,6
9,4,7,18,78,85,1,46,37,1,0,0,8,"56,2%",16,11,Temporada 2005-06,21,6,Zaragoza,Málaga,85,na,0,0,na,6,78,5,Jornada 9,1
5,3,2,18,58,64,0,18,21,2,0,0,13,"49,43%",15,6,Temporada 2005-06,21,2,Osasuna,Espanyol,64,na,0,0,na,6,58,2,Jornada 9,4
9,5,1,13,62,65,1,13,31,1,1,0,9,"59,99%",10,5,Temporada 2005-06,31,2,Valencia,Racing,65,na,0,0,na,2,62,1,Jornada 9,1
6,0,6,23,78,81,1,23,12,1,0,0,8,"49,43%",17,11,Temporada 2005-06,12,8,Athletic,Celta,81,na,0,0,na,2,78,2,Jornada 9,3
4,1,1,21,70,70,2,21,23,0,0,0,3,"53,32%",13,7,Temporada 2005-06,23,2,Betis,R. Madrid,70,na,0,0,na,2,70,1,Jornada 9,4
10,1,0,21,85,86,1,21,20,0,0,0,10,"47,15%",9,15,Temporada 2005-06,20,7,Racing,Atlético,86,na,0,0,na,2,85,2,Jornada 8,4
4,3,1,15,65,69,0,15,16,3,0,0,9,"55,68%",16,13,Temporada 2005-06,16,11,Villarreal,Mallorca,69,na,0,0,na,1,65,1,Jornada 8,7
7,7,4,26,57,63,0,47,24,5,0,0,7,"41,01%",18,9,Temporada 2005-06,13,5,Málaga,Betis,63,na,0,0,na,1,57,4,Jornada 8,4
5,6,2,16,70,68,2,16,25,5,0,0,8,"42,92%",14,14,Temporada 2005-06,25,8,Getafe,Zaragoza,68,na,0,0,na,5,70,2,Jornada 8,8
4,0,9,27,69,78,0,27,16,2,0,0,10,"49,66%",16,11,Temporada 2005-06,16,7,R. Sociedad,Deportivo,78,na,0,0,na,2,69,2,Jornada 8,4
3,6,1,16,67,83,0,16,21,1,0,0,12,"60,48%",24,10,Temporada 2005-06,21,2,Celta,Espanyol,83,na,0,0,na,5,67,3,Jornada 8,1
3,7,4,21,83,82,0,47,24,1,0,0,7,"49,47%",11,12,Temporada 2005-06,11,8,Cádiz,Athletic,82,na,0,0,na,1,83,4,Jornada 8,1
7,3,3,10,73,82,0,10,21,3,0,0,12,"66,45%",26,5,Temporada 2005-06,21,5,Barcelona,Osasuna,82,na,0,0,na,3,73,1,Jornada 8,2
6,4,1,22,70,71,0,22,19,2,0,0,6,"60,51%",13,7,Temporada 2005-06,19,7,Sevilla,Alavés,71,na,0,0,na,6,70,2,Jornada 8,3
4,2,5,16,81,84,2,16,17,0,0,1,3,"57,11%",8,8,Temporada 2005-06,17,13,Espanyol,Cádiz,84,na,0,0,na,2,81,1,Jornada 7,4
3,3,1,26,74,78,0,26,19,2,0,0,3,"43,93%",10,13,Temporada 2005-06,19,8,Osasuna,Celta,78,na,0,0,na,2,74,4,Jornada 7,7
9,2,1,21,78,78,1,21,25,2,0,0,6,"51,62%",15,12,Temporada 2005-06,25,5,Valencia,Málaga,78,na,0,0,na,2,78,3,Jornada 7,4
11,2,2,12,67,84,1,12,17,0,0,0,9,"58,86%",17,7,Temporada 2005-06,17,4,Zaragoza,R. Sociedad,84,na,0,0,na,3,67,2,Jornada 7,4
4,3,2,25,100,93,0,25,18,1,0,0,6,"46,92%",13,13,Temporada 2005-06,18,14,Betis,Getafe,93,na,0,0,na,6,100,2,Jornada 7,5
7,2,3,14,63,59,3,14,16,0,0,1,4,"47,85%",15,15,Temporada 2005-06,16,10,Atlético,R. Madrid,59,na,0,0,na,2,63,5,Jornada 7,5
2,8,3,18,65,65,3,18,19,3,0,0,4,38%,9,15,Temporada 2005-06,19,6,Deportivo,Barcelona,65,na,0,0,na,4,65,4,Jornada 7,3
10,1,6,16,70,75,1,16,17,1,0,0,5,"55,1%",20,10,Temporada 2005-06,17,6,Alavés,Villarreal,75,na,0,0,na,5,70,2,Jornada 7,1
13,5,5,14,64,72,0,14,27,0,0,0,8,"59,28%",16,6,Temporada 2005-06,27,3,Athletic,Racing,72,na,0,0,na,6,64,2,Jornada 5,5
6,2,1,23,67,72,4,23,22,1,0,0,12,"55,18%",15,9,Temporada 2005-06,22,1,Mallorca,Málaga,72,na,0,0,na,1,67,0,Jornada 5,2
5,2,2,22,52,62,0,22,12,2,0,0,9,"58,7%",16,2,Temporada 2005-06,12,3,Osasuna,Cádiz,62,na,0,0,na,2,52,4,Jornada 5,4
7,0,2,15,60,61,3,15,20,0,0,0,9,"43,58%",15,17,Temporada 2005-06,20,6,Alavés,R. Madrid,61,na,0,0,na,3,60,1,Jornada 5,9
1,2,7,16,76,66,4,16,15,1,0,1,5,"44,54%",9,25,Temporada 2005-06,15,11,Betis,Barcelona,66,na,0,0,na,2,76,4,Jornada 5,7
8,1,2,22,66,70,1,22,13,1,0,0,10,"52,32%",18,15,Temporada 2005-06,13,8,Zaragoza,Deportivo,70,na,0,0,na,2,66,2,Jornada 5,7
7,8,2,21,72,71,1,21,26,0,1,0,7,"60,24%",12,12,Temporada 2005-06,26,2,Atlético,Getafe,71,na,0,0,na,4,72,3,Jornada 5,3
8,1,4,8,78,76,2,8,12,1,0,0,7,"52,66%",9,13,Temporada 2005-06,12,7,Espanyol,Villarreal,76,na,0,0,na,1,78,1,Jornada 5,3
5,5,2,20,78,77,1,20,13,2,0,0,9,"47,99%",10,10,Temporada 2005-06,13,8,Valencia,R. Sociedad,77,na,0,0,na,1,78,2,Jornada 5,8
8,7,1,16,60,63,0,16,18,4,0,0,9,"63,76%",18,11,Temporada 2005-06,18,7,R. Madrid,Mallorca,63,na,0,0,na,4,60,0,Jornada 6,5
4,6,2,14,83,85,1,14,25,1,0,0,6,"54,76%",15,10,Temporada 2005-06,25,3,R. Sociedad,Betis,85,na,0,0,na,2,83,2,Jornada 6,4
8,5,4,13,73,79,1,13,10,1,0,0,8,"59,62%",12,10,Temporada 2005-06,10,4,Sevilla,Espanyol,79,na,0,0,na,1,73,2,Jornada 6,2
8,10,0,12,75,84,1,12,15,3,1,0,6,"64,73%",22,11,Temporada 2005-06,15,7,Villarreal,Athletic,84,na,0,0,na,3,75,2,Jornada 6,2
6,5,2,27,67,71,2,27,8,1,0,0,5,"53,91%",12,11,Temporada 2005-06,8,1,Racing,Alavés,71,na,0,0,na,2,67,3,Jornada 6,2
2,4,2,24,66,66,1,24,24,0,0,0,8,"49,92%",14,9,Temporada 2005-06,24,6,Deportivo,Osasuna,66,na,0,0,na,3,66,1,Jornada 6,5
3,2,3,25,90,95,1,25,21,1,0,0,12,"45,69%",11,8,Temporada 2005-06,21,9,Cádiz,Celta,95,na,0,0,na,4,90,2,Jornada 6,3
1,4,1,16,62,71,2,16,22,2,0,0,8,"56,44%",22,7,Temporada 2005-06,22,1,Barcelona,Zaragoza,71,na,0,0,na,5,62,4,Jornada 6,2
1,9,3,20,86,81,0,20,20,1,0,0,3,"36,67%",9,17,Temporada 2005-06,20,7,Valencia,Barcelona,81,na,0,0,na,4,86,3,Jornada 23,5
4,1,2,24,84,87,0,24,22,1,1,0,5,"52,73%",16,11,Temporada 2005-06,22,9,Atlético,R. Sociedad,87,na,0,0,na,0,84,3,Jornada 23,2
11,4,0,24,76,78,3,24,18,0,0,0,10,"52,36%",19,13,Temporada 2005-06,18,8,Getafe,Atlético,78,na,0,0,na,2,76,4,Jornada 24,2
9,0,1,15,77,78,2,15,17,1,0,0,6,"59,4%",16,10,Temporada 2005-06,17,5,Osasuna,Deportivo,78,na,0,0,na,3,77,2,Jornada 25,1
9,2,0,22,66,67,0,22,15,0,0,0,8,"46,73%",12,17,Temporada 2005-06,15,9,Málaga,Valencia,67,na,0,0,na,1,66,5,Jornada 26,5
2,7,5,27,80,83,1,27,18,2,1,0,7,"44,42%",8,8,Temporada 2005-06,18,6,Osasuna,Barcelona,83,na,0,0,na,4,80,6,Jornada 27,1
8,2,3,13,56,54,1,13,15,0,0,0,9,"46,59%",13,10,Temporada 2005-06,15,7,Atlético,Sevilla,54,na,0,0,na,3,56,9,Jornada 29,8
9,1,5,15,89,95,1,15,24,0,0,0,8,"66,58%",23,7,Temporada 2005-06,24,6,Celta,Athletic,95,na,0,0,na,4,89,2,Jornada 28,4
1,1,2,31,76,75,1,31,18,2,0,0,5,"49,03%",11,11,Temporada 2005-06,18,5,Betis,Sevilla,75,na,0,0,na,2,76,6,Jornada 31,4
8,2,6,25,76,77,1,25,14,1,0,0,8,"39,06%",14,12,Temporada 2005-06,14,9,Zaragoza,R. Madrid,77,na,0,0,na,3,76,1,Jornada 29,4
7,4,4,17,83,75,1,17,21,1,0,0,4,"57,89%",12,17,Temporada 2005-06,21,9,Villarreal,Deportivo,75,na,0,0,na,2,83,2,Jornada 32,3
3,2,5,16,78,78,0,16,19,1,0,0,5,"58,71%",10,9,Temporada 2005-06,19,2,Atlético,Athletic,78,na,0,0,na,2,78,2,Jornada 33,6
6,2,4,18,70,79,1,18,17,0,0,0,7,"54,15%",16,7,Temporada 2005-06,17,3,Osasuna,R. Madrid,79,na,0,0,na,4,70,2,Jornada 35,4
12,2,2,16,58,69,1,16,19,2,0,0,15,"59,01%",33,13,Temporada 2005-06,19,4,R. Madrid,Málaga,69,na,0,0,na,4,58,4,Jornada 34,2
6,4,3,19,73,65,3,19,18,2,0,0,11,"37,69%",15,16,Temporada 2005-06,18,3,Racing,R. Madrid,65,na,0,0,na,1,73,3,Jornada 36,2
10,2,0,22,63,75,3,22,12,3,0,1,14,"52,39%",28,15,Temporada 2005-06,12,5,R. Madrid,Villarreal,75,na,0,0,na,5,63,4,Jornada 37,5
2,3,0,20,82,82,2,20,15,1,0,0,6,"52,6%",6,8,Temporada 2005-06,15,5,Deportivo,Athletic,82,na,0,0,na,0,82,3,Jornada 37,3
5,3,3,17,78,82,1,17,14,3,0,0,10,"51,98%",14,10,Temporada 2005-06,14,10,Getafe,Cádiz,82,na,0,0,na,1,78,3,Jornada 37,7
2,3,2,19,70,69,1,19,15,2,0,0,2,"42,25%",7,8,Temporada 2005-06,15,6,Betis,Mallorca,69,na,0,0,na,2,70,3,Jornada 37,4
9,4,3,22,60,65,1,22,23,2,0,0,10,"53,73%",14,7,Temporada 2005-06,23,3,Racing,Osasuna,65,na,0,0,na,6,60,8,Jornada 37,5
2,2,0,11,78,82,2,11,16,2,1,0,8,"44,32%",14,5,Temporada 2005-06,16,6,R. Sociedad,Celta,82,na,0,0,na,1,78,3,Jornada 37,5
6,6,5,17,72,73,0,17,19,3,0,0,6,"49,68%",15,9,Temporada 2005-06,19,9,Zaragoza,Alavés,73,na,0,0,na,2,72,1,Jornada 37,6
5,6,3,13,68,66,1,13,16,1,0,0,9,"49,03%",12,11,Temporada 2005-06,16,8,Valencia,Atlético,66,na,0,0,na,2,68,1,Jornada 37,8
5,2,0,19,74,68,2,19,20,0,0,0,12,"51,71%",14,19,Temporada 2005-06,20,7,Málaga,Sevilla,68,na,0,0,na,0,74,2,Jornada 37,8
7,3,3,15,88,85,0,15,22,2,0,0,6,"57,8%",15,18,Temporada 2005-06,22,11,Barcelona,Espanyol,85,na,0,0,na,1,88,0,Jornada 37,7
7,6,4,17,73,69,1,17,17,0,0,0,4,"42,09%",13,14,Temporada 2005-06,17,5,Celta,Barcelona,69,na,0,0,na,3,73,3,Jornada 36,2
3,5,5,18,84,79,0,18,27,2,0,1,8,"41,75%",8,17,Temporada 2005-06,27,4,Alavés,Betis,79,na,0,0,na,3,84,3,Jornada 36,6
9,0,3,21,61,64,1,21,20,0,0,1,16,"60,23%",18,12,Temporada 2005-06,20,5,Atlético,Osasuna,64,na,0,0,na,5,61,3,Jornada 36,2
16,4,4,14,68,74,2,14,26,2,0,0,8,"57,79%",18,10,Temporada 2005-06,26,6,Cádiz,R. Sociedad,74,na,0,0,na,1,68,1,Jornada 36,4
4,2,1,23,78,83,1,23,23,2,0,0,8,"42,46%",14,7,Temporada 2005-06,23,5,Mallorca,Valencia,83,na,0,0,na,2,78,2,Jornada 36,2
